layer,model,lineno,class,source_name,alias,path
gold,DIM_AD_CREATIVE,29,B_renamed,CREATIVE_DK,AD_CREATIVE_BK,gold/dim/DIM_AD_CREATIVE.sql
gold,DIM_AD_CREATIVE,30,B_renamed,MEDIA_CHANNEL_NM,MEDIA_NAME,gold/dim/DIM_AD_CREATIVE.sql
gold,DIM_AD_CREATIVE,33,B_renamed,CREATIVE_NM,CREATIVE,gold/dim/DIM_AD_CREATIVE.sql
gold,DIM_AD_CREATIVE,34,B_renamed,CM_AREA_NM,CM_POSITION,gold/dim/DIM_AD_CREATIVE.sql
gold,DIM_CAMPAIGN,39,B_renamed,CMPGN_CD,CAMPAIGN_BK,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,40,B_renamed,BRND_NM,BRAND,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,42,B_renamed,CMPGN_NM,CAMPAIGN_NAME,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,43,B_renamed,PR_MTH_CD,PROMO_METHOD,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,49,C_expr,,CAMPAIGN_OPEN_DATE,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,53,A_same,PARENT_CAMPAIGN_NAME,PARENT_CAMPAIGN_NAME,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,54,A_same,PROMO_METHOD_NAME,PROMO_METHOD_NAME,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,59,C_expr,,MKTG_CAMPAIGN_SK,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,62,A_same,SPNSR_DIV_NM,SPNSR_DIV_NM,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,64,A_same,CPR_DIV_NM,CPR_DIV_NM,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,67,A_same,CMMN_BRND_NM,CMMN_BRND_NM,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_CAMPAIGN,69,A_same,MKTG_UTM_NM,MKTG_UTM_NM,gold/dim/DIM_CAMPAIGN.sql
gold,DIM_DATE,12,C_expr,,FULL_DATE,gold/dim/DIM_DATE.sql
gold,DIM_DATE,19,A_same,FULL_DATE,FULL_DATE,gold/dim/DIM_DATE.sql
gold,DIM_DATE,20,C_expr,,YEAR,gold/dim/DIM_DATE.sql
gold,DIM_DATE,21,C_expr,,MONTH,gold/dim/DIM_DATE.sql
gold,DIM_DATE,23,C_expr,,DAY,gold/dim/DIM_DATE.sql
gold,DIM_DATE,24,C_expr,,DAY_OF_WEEK,gold/dim/DIM_DATE.sql
gold,DIM_DATE,25,C_expr,,WEEK_OF_YEAR,gold/dim/DIM_DATE.sql
gold,DIM_DATE,26,C_expr,,QUARTER,gold/dim/DIM_DATE.sql
gold,DIM_DEVICE,27,A_same,DEVICE_TYPE,DEVICE_TYPE,gold/dim/DIM_DEVICE.sql
gold,DIM_DEVICE,32,D_literal,end,DEVICE_SCOPE_DESC,gold/dim/DIM_DEVICE.sql
gold,DIM_EVENT,16,B_renamed,EVENT_KEY,EVENT_BK,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,17,B_renamed,EVENT_SOURCE,EVENT_KIND,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,22,C_expr,,EVENT_KIND_NAME,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,23,B_renamed,EVENT_DIV_CD,EVENT_CATEGORY,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,24,B_renamed,EVENT_NM,EVENT_NAME,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,25,C_expr,,EVENT_START_DATE,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,26,C_expr,,EVENT_END_DATE,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,34,B_renamed,RCRIT_PSNNL_CO,RECRUIT_HEADCOUNT,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,38,B_renamed,EVENT_DIV_GROUP,EVENT_CATEGORY_GROUP,gold/dim/DIM_EVENT.sql
gold,DIM_EVENT,39,B_renamed,EVENT_DIV_NM,EVENT_CATEGORY_NAME,gold/dim/DIM_EVENT.sql
gold,DIM_GA_EVENT,16,A_same,EVENT_CATEGORY,EVENT_CATEGORY,gold/dim/DIM_GA_EVENT.sql
gold,DIM_GA_EVENT,17,A_same,EVENT_LABEL,EVENT_LABEL,gold/dim/DIM_GA_EVENT.sql
gold,DIM_GA_EVENT,18,A_same,EVENT_ACTION,EVENT_ACTION,gold/dim/DIM_GA_EVENT.sql
gold,DIM_GA_SOURCE,15,C_expr,,UTM_CONTENT,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,16,C_expr,,UTM_TERM,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,17,C_expr,,SOURCE_MEDIUM,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,24,C_expr,,DEFAULT_CHANNEL_GROUP,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,31,A_same,UTM_SOURCE,UTM_SOURCE,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,32,A_same,UTM_MEDIUM,UTM_MEDIUM,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,33,A_same,UTM_CONTENT,UTM_CONTENT,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,34,A_same,UTM_TERM,UTM_TERM,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,35,A_same,SOURCE_MEDIUM,SOURCE_MEDIUM,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_GA_SOURCE,36,A_same,DEFAULT_CHANNEL_GROUP,DEFAULT_CHANNEL_GROUP,gold/dim/DIM_GA_SOURCE.sql
gold,DIM_MARKETING_CAMPAIGN,42,C_expr,,CNT,gold/dim/DIM_MARKETING_CAMPAIGN.sql
gold,DIM_MARKETING_CAMPAIGN,50,B_renamed,MK_CMPGN_CD,MKTG_CAMPAIGN_BK,gold/dim/DIM_MARKETING_CAMPAIGN.sql
gold,DIM_MARKETING_CAMPAIGN,51,B_renamed,MK_CMPGN_NM,MKTG_CAMPAIGN_NAME,gold/dim/DIM_MARKETING_CAMPAIGN.sql
gold,DIM_MARKETING_CAMPAIGN,52,A_same,USE_YN,USE_YN,gold/dim/DIM_MARKETING_CAMPAIGN.sql
gold,DIM_MARKETING_CAMPAIGN,58,C_expr,,DEV_CAMPAIGN_CNT,gold/dim/DIM_MARKETING_CAMPAIGN.sql
gold,DIM_MEMBER,87,A_same,MBER_NO,MBER_NO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,88,C_expr,,EFF_FROM,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,89,B_renamed,CHN_STAT_CD,STATUS_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,90,B_renamed,BF_STAT_CD,PREV_STATUS_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,102,C_expr,,EFF_TO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,103,C_expr,,IS_CUR,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,112,B_renamed,STATUS_CD,MBER_STAT_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,113,B_renamed,PREV_STATUS_CD,PREV_MBER_STAT_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,114,B_renamed,EFF_FROM,EFFECTIVE_FROM,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,115,B_renamed,EFF_TO,EFFECTIVE_TO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,116,B_renamed,IS_CUR,IS_CURRENT,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,127,A_same,MBER_STAT_CD,MBER_STAT_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,128,C_expr,,PREV_MBER_STAT_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,129,C_expr,,EFFECTIVE_FROM,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,130,C_expr,,EFFECTIVE_TO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,131,D_literal,TRUE,IS_CURRENT,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,148,A_same,MBER_NO,MBER_NO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,149,C_expr,,DEV_DT,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,150,A_same,AREA_CD,AREA_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,151,A_same,AGE,AGE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,165,A_same,MEMBER_SK,MEMBER_SK,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,166,A_same,AREA_CD,AREA_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,167,A_same,AGE,AGE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,177,A_same,MBER_NO,MBER_NO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,178,B_renamed,SPNSR_BSNS_ID,FIRST_SPONSORSHIP,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,190,A_same,MBER_NO,MBER_NO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,191,C_expr,,STOP_DT,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,201,A_same,MEMBER_SK,MEMBER_SK,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,202,B_renamed,STOP_DT,LAST_STOP_DATE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,237,A_same,MEMBER_SK,MEMBER_SK,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,238,A_same,MEMBER_DK,MEMBER_DK,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,268,A_same,PREV_MBER_STAT_CD,PREV_MBER_STAT_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,269,E_label_join,DTL_CD_NM,PREV_MEMBER_STATUS_NAME,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,270,C_expr,,FIRST_JOIN_DATE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,271,B_renamed,CMPGN_CD,FIRST_CAMPAIGN,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,272,A_same,JOIN_PATH_CD,JOIN_PATH_CD,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,277,A_same,FIRST_SPONSORSHIP,FIRST_SPONSORSHIP,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,279,A_same,LAST_STOP_DATE,LAST_STOP_DATE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,280,A_same,EFFECTIVE_FROM,EFFECTIVE_FROM,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,281,A_same,EFFECTIVE_TO,EFFECTIVE_TO,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,282,A_same,IS_CURRENT,IS_CURRENT,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER,287,A_same,MEMBER_TYPE,MEMBER_TYPE,gold/dim/DIM_MEMBER.sql
gold,DIM_MEMBER_ACQUISITION,57,A_same,ACQ_CAMPAIGN_SK,ACQ_CAMPAIGN_SK,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,58,A_same,ACQ_ORG_SK,ACQ_ORG_SK,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,59,A_same,ACQ_SPONSORSHIP_SK,ACQ_SPONSORSHIP_SK,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,60,A_same,ACQ_DATE_SK,ACQ_DATE_SK,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,62,A_same,ACQ_DVLP_DIV_CD,ACQ_DVLP_DIV_CD,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,64,A_same,ACQ_AGE_CD,ACQ_AGE_CD,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,65,A_same,ACQ_AGE_BAND,ACQ_AGE_BAND,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,66,A_same,ACQ_AREA_CD,ACQ_AREA_CD,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,67,A_same,ACQ_REGION,ACQ_REGION,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,68,A_same,ACQ_SEX_CD,ACQ_SEX_CD,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,69,A_same,ACQ_GENDER,ACQ_GENDER,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,70,A_same,ACQ_SPNSR_AMT,ACQ_SPNSR_AMT,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,74,A_same,ACQ_BRAND,ACQ_BRAND,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,75,B_renamed,CAMPAIGN_NAME,ACQ_CAMPAIGN_NAME,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,76,A_same,ACQ_PARENT_CAMPAIGN_NAME,ACQ_PARENT_CAMPAIGN_NAME,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,77,A_same,ACQ_PROMO_METHOD_NAME,ACQ_PROMO_METHOD_NAME,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,78,B_renamed,ACQ_MKTG_CMPGN_NM,ACQ_MARKETING_CAMPAIGN,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,79,B_renamed,DEPARTMENT,ACQ_DEPARTMENT,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,80,B_renamed,SPONSORSHIP_NAME,ACQ_SPONSORSHIP_NAME,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,82,B_renamed,ACQ_MBER_INFLOW_PATH_NM,ACQ_INFLOW_PATH,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,83,B_renamed,ACQ_CMPGN_CTGR_NM,ACQ_CAMPAIGN_TYPE,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,84,B_renamed,ACQ_CMPGN_TYPE1_NM,ACQ_DOMESTIC_OVERSEAS,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,85,B_renamed,ACQ_CMPGN_TYPE2_NM,ACQ_BIZ_CASE_TYPE,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,86,A_same,ACQ_CMMN_BRND_NM,ACQ_CMMN_BRND_NM,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,87,A_same,ACQ_MKTG_UTM_NM,ACQ_MKTG_UTM_NM,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,88,A_same,ACQ_SPNSR_DIV_NM,ACQ_SPNSR_DIV_NM,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,89,A_same,ACQ_CPR_DIV_NM,ACQ_CPR_DIV_NM,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,91,A_same,FIRST_STOP_DATE_SK,FIRST_STOP_DATE_SK,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,92,A_same,FIRST_STOP_REASON_NM,FIRST_STOP_REASON_NM,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,93,A_same,TENURE_DAYS,TENURE_DAYS,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_ACQUISITION,94,A_same,IS_12M_OBSERVABLE,IS_12M_OBSERVABLE,gold/dim/DIM_MEMBER_ACQUISITION.sql
gold,DIM_MEMBER_IDENTITY,17,C_expr,,GA_MEMBER_ID,gold/dim/DIM_MEMBER_IDENTITY.sql
gold,DIM_MEMBER_IDENTITY,25,A_same,MEMBER_DK,MEMBER_DK,gold/dim/DIM_MEMBER_IDENTITY.sql
gold,DIM_MEMBER_IDENTITY,26,B_renamed,MEMBER_DK,MEMBER_NO,gold/dim/DIM_MEMBER_IDENTITY.sql
gold,DIM_MEMBER_IDENTITY,29,B_renamed,HMPG_ID,HOMEPAGE_ID,gold/dim/DIM_MEMBER_IDENTITY.sql
gold,DIM_ORG,37,C_expr,,ORG_DK,gold/dim/DIM_ORG.sql
gold,DIM_PAYMENT,17,B_renamed,SETLE_CD,PAYMENT_METHOD,gold/dim/DIM_PAYMENT.sql
gold,DIM_PAYMENT,18,B_renamed,SETLE_NM,SETTLE_METHOD,gold/dim/DIM_PAYMENT.sql
gold,DIM_REASON,17,B_renamed,DTL_CD_ID,REASON_CODE,gold/dim/DIM_REASON.sql
gold,DIM_REASON,18,E_label_join,DTL_CD_NM,REASON_NAME,gold/dim/DIM_REASON.sql
gold,DIM_SEND_TYPE,43,C_expr,,SEND_GBN_TOP_NM,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,44,C_expr,,SEND_GBN_MID_NM,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,45,C_expr,,SEND_GBN_BOT_NM,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,53,C_expr,,SEND_TYPE_BK,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,54,A_same,SEND_GBN_TOP,SEND_GBN_TOP,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,55,B_renamed,SEND_GBN_TOP_NM,SEND_TYPE_L,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,56,A_same,SEND_GBN_MID,SEND_GBN_MID,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,57,B_renamed,SEND_GBN_MID_NM,SEND_TYPE_M,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,58,A_same,SEND_GBN_BOT,SEND_GBN_BOT,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SEND_TYPE,59,B_renamed,SEND_GBN_BOT_NM,SEND_TYPE_S,gold/dim/DIM_SEND_TYPE.sql
gold,DIM_SERVICE,23,B_renamed,SNDNG_TY_CD,SUBTYPE,gold/dim/DIM_SERVICE.sql
gold,DIM_SERVICE,24,B_renamed,SEND_CHANNEL,CHANNEL,gold/dim/DIM_SERVICE.sql
gold,DIM_SPONSORSHIP,41,B_renamed,SPNSR_BSNS_ID,SPONSORSHIP_BK,gold/dim/DIM_SPONSORSHIP.sql
gold,DIM_SPONSORSHIP,42,B_renamed,SPNSR_BSNS_NM,SPONSORSHIP_NAME,gold/dim/DIM_SPONSORSHIP.sql
gold,DIM_SPONSORSHIP,43,B_renamed,SPNSR_BSNS_ABRV_CD,SPONSORSHIP_ABBR,gold/dim/DIM_SPONSORSHIP.sql
gold,DIM_SPONSORSHIP,45,B_renamed,SPNSR_DIV_CD,SPONSORSHIP_DIV_CD,gold/dim/DIM_SPONSORSHIP.sql
gold,DIM_SPONSORSHIP,46,E_label_join,DTL_CD_NM,SPONSORSHIP_DIV_NAME,gold/dim/DIM_SPONSORSHIP.sql
gold,DIM_SPONSORSHIP,47,E_label_join,DTL_CD_NM,SPONSORSHIP_GROUP_NAME,gold/dim/DIM_SPONSORSHIP.sql
gold,FACT_AD_BROADCAST,17,A_same,AD_PERF_DK,AD_PERF_DK,gold/fact/FACT_AD_BROADCAST.sql
gold,FACT_AD_BROADCAST_CASE,16,A_same,AD_PERF_DK,AD_PERF_DK,gold/fact/FACT_AD_BROADCAST_CASE.sql
gold,FACT_AD_DIGITAL,16,A_same,AD_PERF_DK,AD_PERF_DK,gold/fact/FACT_AD_DIGITAL.sql
gold,FACT_AD_PERFORMANCE,34,A_same,AD_PERF_DK,AD_PERF_DK,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,35,C_expr,,PERF_DATE_SK,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,39,C_expr,,DEVICE_SK,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,40,A_same,AD_COST,AD_COST,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,41,B_renamed,IMPRESSION_CNT,IMPRESSIONS,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,42,B_renamed,CLICK_CNT,CLICKS,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,43,B_renamed,INBOUND_CALL_CNT,INBOUND_CALL,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_AD_PERFORMANCE,65,C_expr,,MKTG_CAMPAIGN_SK,gold/fact/FACT_AD_PERFORMANCE.sql
gold,FACT_BUDGET,21,C_expr,,MONTH_KEY,gold/fact/FACT_BUDGET.sql
gold,FACT_BUDGET,25,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_BUDGET.sql
gold,FACT_BUDGET_YEARLY,35,A_same,BUDGET_YEAR,BUDGET_YEAR,gold/fact/FACT_BUDGET_YEARLY.sql
gold,FACT_BUDGET_YEARLY,39,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_BUDGET_YEARLY.sql
gold,FACT_DEV_ACHIEVEMENT,89,C_expr,,GOAL_CNT,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,105,A_same,ORG_SK,ORG_SK,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,106,B_renamed,DVLP_DIV_CD,DEV_TYPE,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,107,C_expr,,ACTUAL_CNT,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,118,C_expr,,MONTH_KEY,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,119,C_expr,,ORG_SK,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,120,C_expr,,DEV_TYPE,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,121,C_expr,,GOAL_CNT,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,122,C_expr,,ACTUAL_CNT,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,124,C_expr,,HAS_GOAL_ROW,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,126,C_expr,,HAS_POSITIVE_GOAL,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,127,C_expr,,HAS_ACTUAL,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,140,C_expr,,CAL_YEAR,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,141,C_expr,,CAL_MONTH,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,144,C_expr,,GOAL_CNT_YTD,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,147,C_expr,,ACTUAL_CNT_YTD,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,148,C_expr,,GOAL_CNT_YEAR,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,149,C_expr,,ACTUAL_CNT_YEAR,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,158,B_renamed,DEPARTMENT,ORG_DEPARTMENT,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,159,B_renamed,DIVISION,ORG_DIVISION,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,160,B_renamed,TEAM,ORG_TEAM,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,161,B_renamed,CORP,ORG_CORP,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_DEV_ACHIEVEMENT,163,E_label_join,DTL_CD_NM,DEV_TYPE_NAME,gold/fact/FACT_DEV_ACHIEVEMENT.sql
gold,FACT_EVENT_PARTICIPATION,31,B_renamed,MBER_NO,MEMBER_DK,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,32,C_expr,,EVENT_SK,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,33,C_expr,,CAMPAIGN_SK,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,34,C_expr,,SPONSORSHIP_SK,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,52,C_expr,,WAIT_CNT,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,53,C_expr,,CANCEL_CNT,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,57,C_expr,,CONFIRM_CNT,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,63,C_expr,,PARTICIPANT_CNT,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,64,C_expr,,ABSENT_CNT,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,65,C_expr,,CUM_APPLY_TIMES,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,66,B_renamed,RCPMNY_AMT,REGULAR_DONATION,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,67,C_expr,,WIN_FLAG,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,68,C_expr,,SELF_PART_FLAG,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,69,B_renamed,PARTCPT_STAT_CD,PART_STATUS,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,70,B_renamed,PARTCPT_PATH_CD,PART_PATH,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,71,B_renamed,PARTCPT_CHNNL_CD,PART_CHANNEL,gold/fact/FACT_EVENT_PARTICIPATION.sql
gold,FACT_EVENT_PARTICIPATION,72,C_expr,,INCREASE_FLAG,gold/fact/FACT_EVENT_PARTICIPATION.sql
